Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20
104,Albany-Schenectady, NY,-73.89873,42.78854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,5,10,14,22,26,28,29,34,34,37,37,43,45,51,51,51,60,61,63,65,68,78,84,84,85,96,96,96,101,113,113,118,136,136,140,140,140,149,149,149,161,162,166,206,210,210,210,219,219,219,219,234,237,237,237,237,237,237,242,242,280,280,280,280,287,287,290,290,290,290,290,305,305,305
106,Albuquerque-Santa Fe-Las Vegas, NM,-106.69459,35.21780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,9,9,9,9,10,10,13,14,16,19,19,19,21,21,23,29,30,30,30,35,39,41,43,44,44,46,48,48,51,55,60,60,63,66,67,68,69,70,72,75,79,81,83,84,86,88,88,88,92,95,95,99,99,99,100,102,105,105,105,105,106,106,107,108,108,109,109,110,111,111,111,112,114
107,Altoona-Huntingdon, PA,-78.05122,40.43322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5
108,Amarillo-Pampa-Borger, TX,-101.84051,35.33651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,5,5,5,5,5,5,5,6,6,7,8,8,9,9,10,10,10,10,10,12,12,13,13,13,13,16,19,19,19,19,19,21,22,26,28,28,28,28,30,31,31,31,31,35,35,35,35,36,36,37,39,39,39,40,40,41,41,41,41,42,42,46,47,47,47
118,Appleton-Oshkosh-Neenah, WI,-88.52441,44.21628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,6,6,6,6,7,7,7,7,7,8,9,9,9,12,12,13,15,16,16,16,16,16,16,16,16,16,16,18,18,19,19,19
120,Asheville-Marion-Brevard, NC,-82.49820,35.45093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,6,7,7,7,9,10,11,14,14,14,14,16,16,18,18,18,18,18,21,24,26,27,27,27,27,27,28,29,30,32,32,33,33,35,40,41,43,43,43,43,49,49,50,51,54,58,58,67,72,70,70,70,71,76,78,79,79,81,82,82,84,84,84,84,84,84
122,Atlanta--Athens-Clarke County--Sandy Springs, GA-AL,-84.34415,33.79877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,7,8,8,8,9,9,9,41,49,54,71,84,101,113,127,134,145,174,190,197,215,224,225,241,279,290,319,344,359,366,409,424,443,455,471,473,482,526,549,579,604,632,635,642,670,700,724,739,765,768,769,786,824,837,855,886,893,895,919,933,942,1007,1029,1033,1034,1049,1087,1116,1145,1153,1164,1193,1221,1228,1245,1262,1276,1277,1278,1292,1350,1372,1406,1446,1465,1470
142,Birmingham-Hoover-Talladega, AL,-86.84666,33.51826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,11,15,15,16,18,19,20,20,21,21,22,25,26,31,34,34,33,33,34,40,42,43,43,45,48,54,57,61,64,64,64,64,65,73,77,81,82,82,83,85,87,93,95,97,99,99,104,109,111,114,114,114,117,123,124,127,130,130,133,135,135,135,135,138,139,140,145,148,150,154,155,155,155
144,Bloomington-Bedford, IN,-86.50885,38.98609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,5,5,5,7,7,8,8,9,9,9,12,12,13,14,14,14,15,15,16,16,16,19,19,19,22,22,22,22,22,23,23,24,25,25,25,26,26,26,27,27,28,31,31,31,32,32,32,32,33,33,33,35,35,36,36,37,37,37,37,37,37,38,40,40,40,42,42,43,43,43,43
145,Bloomington-Pontiac, IL,-88.80776,40.54356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7,7,11,11,11,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
146,Bloomsburg-Berwick-Sunbury, PA,-76.48517,41.01694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,5,7,8,9,9,8,8,8,8,8,9,15,14,14,14,14,14,18,18,23,22,30,30,30,30,30,33,37,37,37,32,33,33,33,33,34,35,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,38,39,40,40,40
147,Boise City-Mountain Home-Ontario, ID-OR,-116.35346,43.50251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,4,4,4,4,7,7,9,10,11,12,12,15,15,15,15,15,16,16,19,20,22,22,24,24,24,25,25,25,26,27,27,27,28,29,29,29,29,29,32,31,31,32,32,32,32,32,32,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33
148,Boston-Worcester-Providence, MA-RI-NH-CT,-71.23965,42.34300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,7,15,22,29,32,41,63,88,112,143,157,169,191,260,322,322,322,539,597,597,595,897,897,1020,1155,1422,1422,1648,1653,1647,1646,2324,2365,2573,2716,2952,3140,3282,3407,3548,3625,3730,3930,4077,4218,4350,4479,4597,4625,4782,4984,5087,5185,5266,5329,5400,5519,5634,5709,5780,5844,5885,5936,6000,6083,6217,6262,6337,6497,6558,6626,6683,6717,6772,6797,6828,6879,6935,6976,7025,7061,7107
150,Bowling Green-Glasgow, KY,-86.37690,37.10830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,13,14,14,14,15,15,15,15,15,15,15,15,20,20,22,23,23,23,23,24,24,26,32,33,33,33,33,35,36,36,36,36,36,38,38,39,39,39,39
154,Brownsville-Harlingen-Raymondville, TX,-97.48995,26.16623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,4,4,4,4,4,4,5,6,7,7,8,10,13,15,15,15,15,15,17,18,19,19,19,19,19,19,20,21,23,23,23,24,26,26,27,28,28,28,30,31,33,33,33,34,34,34,34,34,36,37,37,37,38,38,41,41,41,41,41,41,42,45,47,47,47
160,Buffalo-Cheektowaga-Olean, NY,-78.73225,42.80946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,7,7,8,11,12,19,22,27,30,40,46,55,57,57,61,71,78,110,116,116,124,144,150,178,178,206,219,219,228,228,228,268,287,291,291,291,311,336,351,351,374,399,399,399,401,444,444,455,470,470,470,501,501,501,501,539,539,539,539,567,567,579,579,579,589,589,589,619,624,624,635,635,635,655,655,670,670,670
161,Burlington-Fort Madison-Keokuk, IA-IL-MO,-91.25288,40.72158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4
162,Burlington-South Burlington-Barre, VT,-73.05419,44.50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,22,25,26,27,27,28,30,30,33,34,36,36,37,37,37,38,39,40,42,42,42,42,43,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
163,Cape Coral-Fort Myers-Naples, FL,-81.66412,26.44733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,3,3,4,5,6,7,9,9,12,13,13,13,14,17,17,18,17,20,20,23,23,27,30,33,33,35,38,40,40,48,53,53,54,54,58,61,65,66,67,70,72,79,86,86,94,97,97,102,107,110,119,122,128,127,138,141,141,141,146,149,149,151,151,157,162,164,168,168,169,177,179,184,186,191,191,192,200,202,206,206,211,212
164,Cape Girardeau-Sikeston, MO-IL,-89.59235,37.13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,6,6,6,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,10,11,11,12,12,12,12,12,12,14,14,14,14,14,14,14,13,13,13
168,Cedar Rapids-Iowa City, IA,-91.61294,41.97769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,6,6,6,9,11,11,13,13,15,15,22,23,26,29,30,31,34,34,36,37,38,38,42,43,46,47,49,54,57,59,61,61,61,67,69,70,72,73,73,74,77,79,81,85,86,86,86,89,89,89,91,91,91,91,92,93,93,93,94,95,97,97,97,97,96,96,98,98,98,98,98,98,98,98
170,Charleston-Huntington-Ashland, WV-OH-KY,-81.83944,38.48340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,21,22,22,24,24,27,27,30,34,36,36,36,36,37,37,37,37,38,38,40,40,42,46,46,46,47,47,49,50,50,50,50,50,50,50,50,50,50,50,50,51,51,52,52,52,52,52,52,53,53,53,53,53
172,Charlotte-Concord, NC-SC,-80.74335,35.28856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,3,4,4,7,7,9,9,12,13,19,21,21,24,24,25,35,42,49,57,58,64,78,81,84,89,91,95,97,103,105,106,113,115,118,120,123,133,139,140,140,145,146,149,150,151,153,154,154,157,157,157,163,163,167,168,168,168,168,177,184,199,199,202,205,208,212,219,223,227,230,231,235,241,241,242,243,246
174,Chattanooga-Cleveland-Dalton, TN-GA,-84.96909,34.96312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,6,5,8,10,13,13,14,16,18,19,19,19,19,19,21,21,23,23,23,24,26,26,28,31,31,31,31,33,33,35,35,36,36,36,39,40,42,43,44,44,45,49,51,50,50,51,52,52,53,53,53,53,53,55,55,56,57,57,57,57,58,58,58,59,59,62,63,63,63,65,65,67,67,71,71,72
176,Chicago-Naperville, IL-IN-WI,-87.87110,41.83701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,10,10,17,25,33,47,64,71,99,139,160,206,241,271,303,373,451,520,590,670,713,788,860,934,1058,1112,1235,1265,1319,1438,1531,1653,1755,1826,1884,1924,2069,2155,2288,2393,2493,2546,2581,2743,2877,3011,3140,3242,3299,3351,3479,3657,3788,3908,3979,4021,4078,4213,4360,4448,4558,4630,4689,4712,4747,4897,4993,5085,5142,5198,5221,5337,5419,5527,5586,5646,5687,5709,5795,5860,5942,6011,6035,6056
178,Cincinnati-Wilmington-Maysville, OH-KY-IN,-84.56504,39.16889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,6,7,8,11,17,18,20,26,37,40,41,42,45,45,49,56,59,66,69,73,77,83,90,101,104,108,111,114,115,124,137,140,144,149,152,153,165,181,184,191,191,193,193,204,208,213,219,222,224,226,237,242,252,257,264,264,264,265,270,282,298,302,304,310,316,326,331,335,335,335,336,337,338,348,349,350,351
184,Cleveland-Akron-Canton, OH,-81.58059,41.23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,5,6,11,13,18,22,27,32,35,37,42,48,57,65,75,75,88,92,99,119,135,148,162,173,179,195,221,243,252,270,279,283,294,316,338,364,374,386,396,405,428,449,466,479,490,491,494,523,534,561,574,586,596,606,621,652,675,690,722,724,732,737,748,766,774,777,778,800,817,824,842,849,853,856,873,880,898,906,910,927,928
185,Cleveland-Indianola, MS,-90.80250,33.74821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,6,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,11,11,11,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,16
190,Columbia-Moberly-Mexico, MO,-92.15230,39.06653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3
192,Columbia-Orangeburg-Newberry, SC,-81.00180,34.04551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,4,5,5,5,6,7,7,9,12,12,13,15,15,21,21,22,22,22,26,29,31,33,33,33,34,34,35,41,43,45,46,46,48,59,63,65,70,73,75,80,83,90,90,95,95,102,104,105,109,110,110,111,112,113,116,117,117,118,121,122,124,131,132,134,134,134,137,137,137,137,142,142,143,147,149,150,152,155,156,156
194,Columbus-Auburn-Opelika, GA-AL,-85.08805,32.56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,6,7,8,11,14,14,14,17,18,18,20,22,22,23,27,28,29,30,30,32,32,35,39,40,40,39,39,39,40,45,46,46,46,46,48,49,49,49,51,51,52,53,53,55,56,56,56,56,56,56,57,58,58,59,59,62,63,63,66,66,66,66,67,67,69,71,71,72,72
198,Columbus-Marion-Zanesville, OH,-82.98572,39.98602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,4,7,9,10,11,14,15,19,19,22,22,23,23,25,28,30,37,40,45,47,54,56,65,69,72,74,77,83,90,113,116,120,122,123,128,141,156,164,165,171,176,183,200,212,214,222,235,236,248,272,285,291,302,319,326,335,339,345,359,366,372,374,384,397,411,415,418,420,423,425,429,441,449,456,461,461
200,Columbus-West Point, MS,-88.57629,33.54575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,7,7,7,7,8,9,9,9,10,10,10,10,10,10,11,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15
204,Corpus Christi-Kingsville-Alice, TX,-97.58223,27.65830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
206,Dallas-Fort Worth, TX-OK,-96.94367,32.81399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,6,7,8,10,10,13,15,16,20,24,30,35,41,44,47,53,56,61,67,76,83,87,103,107,120,130,140,141,142,149,155,166,176,185,188,192,205,214,235,238,248,251,259,268,281,291,306,324,331,336,338,351,363,374,386,393,396,411,419,438,442,445,465,466,469,479,492,493,502,514,514,533,540,542,563,566,570,573,584,604,610,614,618,622
209,Davenport-Moline, IA-IL,-90.85129,41.49998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,5,5,5,5,6,8,8,9,10,11,11,12,15,16,17,18,19,21,23,24,30,33,33,33,33,36,39,40,42,44,47,48,50,53,54,56,59,60,60,63,65,66,67,70,71,71,72,75,75,76,76,76,76,76,76,76,77,77,77,77,79,79,82,83,83,83
212,Dayton-Springfield-Kettering, OH,-84.28094,39.99343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,4,4,5,6,9,9,12,12,14,17,19,21,24,26,26,30,30,33,40,42,43,43,43,43,44,45,47,52,50,51,53,53,54,59,59,59,59,59,59,60,60,60,60,61,62,62,63,65,67,68,69,69,69,71,71,72,73,74,75,75,75,79,82,83,82,82,83,85,85,85,86,87,87,88,90,90,90,90,90,90
216,Denver-Aurora, CO,-104.71621,39.80570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,10,9,16,21,23,22,36,41,58,68,78,89,95,95,133,133,180,198,211,225,241,263,273,284,303,311,333,364,383,421,507,514,516,536,563,590,599,639,645,654,659,707,722,745,760,766,770,783,803,853,878,934,974,994,1002,1030,1065,1073,1085,1089,1093,1093,1111,1150,1173,1186,1192,1193,1203,1212,1229,1246,1256,1260,1260,1273,1282,1300,1310,1310,1321,1322
217,DeRidder-Fort Polk South, LA,-93.28834,30.80186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9
218,Des Moines-Ames-West Des Moines, IA,-93.54864,41.66304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,4,4,4,4,4,4,5,6,8,11,11,14,14,15,18,18,22,24,26,26,29,34,36,39,41,42,44,46,51,56,66,68,74,77,78,83,88,92,102,105,107,110,114,118,125,130,146,149,149,158,161,164,173,177,179,189,190,193,198,203,206,206,211,214,215,220,222,224,225
