Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20
246,Fayetteville-Sanford-Lumberton, NC,-79.06218,35.03897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,6,12,15,18,19,21,23,26,28,36,40,45,52,61,77,85,97,106,117,135,174,204,224,237,258,258,269,281,293,312,337,356,369,403,445,511,596,694,721,782,856,906,994,1058,1163,1191,1210,1284,1341,1419,1464,1530,1592,1618,1674,1713,1810,1898,1962,1989,1998,2070,2130,2208,2277,2356,2391,2425,2452,2539,2616,2745,2815,2875,2907,2970,3005,3082,3145,3229,3263,3315,3380,3431,3516,3600,3670,3704,3757,3824,3894,3952,4045,4216,4274,4302,4368,4456,4533,4637,4730,4847,4903,5055,5185,5309,5412,5477,5546,5594,5735,5871,6062,6180,6323,6477,6535,6691,6827,6960,7162,7381,7482,7582,7722,7871,8069,8250,8416,8589,8818,9042,9167,9360,9547,9761,9899,10015,10162,10305,10441,10590,10727,10850,10920,11060,11184,11345,11552,11734,11845,11913,12033,12176,12362,12503,12667,12797,12880,13022,13163,13369,13543,13695,13820,13938,14106,14238,14485,14647,14801,14925,14994,15098,15161,15317,15488,15675,15785,15875,16000,16151,16411,16563,16749,16882,16947,17054,17196,17444,17634,17816,17979,18039,18166,18331,18333,18608,18787,18993,19082,19295,19489,19680,19948,20118,20330,20561,20644,20806,21036,21295,21520,21712,21924,21991,22120,22312,22515,22666,22963,23068,23195,23342,23559,23772,23928,24128,24307,24393,24541,24779,25022,25229,25401,25536,25607,25753,26000,26169,26271,26504,26686,26808,27051,27254,27589,27930,28143,28477,28638,28827,29120,29120,29659,29876,30113,30255,30464,30797,31261,31657,32008
258,Fort Wayne-Huntington-Auburn, IN,-85.12601,41.13694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,6,6,6,6,9,10,11,25,29,33,36,39,52,60,76,87,96,124,130,136,151,170,188,202,267,228,250,302,353,385,396,424,435,448,495,514,543,560,610,631,668,707,740,770,790,853,932,965,993,1037,1056,1077,1098,1137,1155,1188,1250,1280,1297,1336,1357,1417,1459,1523,1559,1596,1647,1687,1737,1814,1855,2033,2055,2108,2162,2222,2257,2329,2391,2453,2476,2559,2637,2729,2775,2833,2880,2930,2978,3001,3064,3085,3135,3196,3219,3231,3274,3335,3397,3449,3489,3523,3557,3602,3627,3666,3708,3754,3794,3816,3837,3884,3952,4006,4029,4055,4075,4112,4150,4192,4248,4301,4347,4407,4438,4490,4547,4595,4648,4685,4742,4774,4826,4867,4931,5013,5041,5070,5110,5154,5246,5304,5397,5447,5529,5583,5680,5755,5848,5926,5980,6026,6054,6133,6196,6293,6330,6461,6537,6603,6709,6744,6848,6915,6976,7021,7087,7186,7261,7365,7422,7474,7526,7583,7651,7729,7816,7873,7918,7985,8034,8100,8196,8307,8380,8425,8465,8520,8600,8709,8805,8889,8944,8995,9078,9151,9260,9342,9421,9491,9564,9681,9807,9964,10124,10257,10369,10523,10643,10804,11006,11212,11352,11466,11590,11737,11953,12171,12400,12624,12784,12964,13240,13597,13867,14215,14489,14725,14989,15445,15837,16378,16852,17382,17779,18341,18956,19650,20221,21266,22029,22540,22983,23802,24575,25272,25945,26574,27064,27515,28136,28728,29164,29637,30116,30543,31005,31688,32470,33117,33903
260,Fresno-Madera-Hanford, CA,-119.69422,36.67093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,2,2,2,3,3,3,4,9,9,9,9,19,24,26,37,44,60,63,77,95,112,127,133,136,141,157,179,192,211,232,243,244,267,297,311,346,364,377,379,419,439,493,529,529,550,566,613,663,680,784,807,842,856,924,1065,1065,1119,1172,1227,1331,1372,1378,1491,1501,1598,1662,1662,1784,1836,1877,1943,2005,2049,2213,2255,2323,2456,2470,2553,2595,2971,3133,3199,3260,3607,3718,3777,3832,3964,4133,4271,4307,4504,4504,4763,4869,4933,5329,5558,5616,5650,5977,6189,6496,6720,7087,7207,7207,7693,7693,8334,8775,8775,9029,9322,9361,10392,10961,11339,11339,11697,12093,12145,12837,13103,13350,13953,14342,14380,15216,15819,16407,16982,17474,17966,18007,18036,18898,19222,20304,20528,20762,21406,21479,22326,22512,23286,23345,23786,24045,24762,24762,25635,26230,27324,27391,28233,28338,29682,30665,31076,31533,31882,32428,32819,33084,33460,33659,34131,34389,34637,35086,35361,35810,36066,36353,36788,37015,37212,37437,37582,37697,37851,38106,38283,38519,38587,38723,38809,38941,39124,39247,39590,39801,39912,40046,40218,40311,40386,40631,40735,40885,41005,41126,41213,41504,41690,41786,41799,41756,41827,41949,42112,42299,42425,42498,42590,42697,42778,42898,43096,43245,43321,43459,43653,43789,43961,44124,44270,44564,44747,44917,45067,45264,45395,45550,45821,45988,46151,46410,46751,46951,47226,47590,47911,48220,48547,48885,49344,49755,50020,50329,50767,51271,51725,52315,52885,53427,53836,54246,54731,55500,56128,56424,56865,57361,57899,58412
264,Gainesville-Lake City, FL,-82.46714,29.78580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,4,7,11,15,25,37,38,40,48,52,60,71,76,84,92,95,101,116,128,140,148,161,167,176,200,208,253,225,236,241,248,250,256,265,275,283,286,294,307,309,317,324,332,341,349,361,367,403,411,411,417,427,434,436,441,449,457,462,466,469,468,475,482,485,494,500,512,517,529,537,544,547,550,561,567,568,579,579,586,602,633,644,650,662,687,696,735,803,834,849,861,951,986,1011,1050,1104,1157,1203,1230,1292,1354,1449,1556,1661,1709,1755,1824,1936,2055,2168,2263,2327,2418,2533,2656,2785,2894,2971,3178,3320,3716,3971,4131,4245,4439,4660,4857,5023,5389,5724,5876,6036,6178,6399,6519,6736,6886,7052,7163,7296,7406,7496,7667,7787,7951,8062,8117,8230,8339,8456,8602,8724,8836,8905,8994,9077,9179,9286,9378,9458,9506,9582,9639,9710,9775,9852,9895,9911,10019,10075,10131,10215,10341,10441,10497,10606,10702,10806,10959,11191,11384,11545,11677,11854,12068,12293,12512,12651,12737,12832,12942,13118,13246,13377,13442,13502,13610,13686,13763,13864,13948,14018,14046,14113,14159,14273,14381,14381,14530,14589,14687,14787,14871,15026,15152,15200,15245,15392,15447,15676,15784,15908,15977,16056,16163,16273,16386,16571,16628,16779,16847,16952,17046,17144,17220,17277,17346,17505,17608,17742,17884,17998,18047,18177,18260,18331,18516,18697,18793,18927,19012,19089,19211,19347,19347,19591,19687,19762,19827,19920,20073,20230,20359,20540
266,Grand Rapids-Kentwood-Muskegon, MI,-85.70139,43.03502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,8,8,10,16,27,32,44,53,60,71,81,94,122,159,179,202,220,246,271,299,318,359,394,451,483,516,549,601,641,693,761,850,909,981,1054,1166,1338,1447,1570,1624,1765,1866,2130,2278,2423,2593,2728,2892,2977,3080,3236,3311,3429,3551,3656,3730,3853,3921,4183,4314,4418,4517,4628,4727,4901,5063,5200,5332,5423,5477,5526,5572,5710,5805,5869,5962,6016,6056,6125,6199,6371,6388,6398,6417,6436,6442,6488,6638,6655,6704,6713,6724,6752,6813,6858,6909,6940,6965,6993,7041,7102,7191,7241,7282,7304,7375,7444,7601,7739,7842,7928,7983,8097,8222,8377,8543,8714,8818,8880,9033,9177,9295,9435,9552,9679,9741,9864,9955,10095,10170,10227,10404,10468,10582,10655,10734,10839,10965,11059,11117,11188,11261,11344,11430,11507,11590,11632,11709,11758,11838,11902,12149,12051,12086,12157,12216,12262,12262,12389,12487,12582,12658,12760,12846,12946,12946,13135,13225,13347,13458,13578,13753,13920,13920,14025,14116,14265,14409,14638,14774,14774,14933,15036,15137,15274,15410,15485,15485,15701,15828,15957,16105,16260,16412,16412,16646,16791,16992,17150,17321,17528,17528,17823,17989,18177,18396,18640,18908,18908,19327,19540,19849,20226,20567,20872,20872,21470,21747,22055,22425,22802,23482,23482,24398,24863,25561,26304,27101,28012,28012,29487,30202,31199,32480,33354,34628,34628,36421,37982,39097,40639,42562,44032,44032,46978,48479,49703,51251,52566,54075,54075,56601,57681,58571,58571,61928,62847,62847,64522,65593,66810,68138,69579,70367
267,Green Bay-Shawano, WI,-88.11153,44.56378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,4,5,6,6,7,10,12,19,26,26,32,44,47,47,59,65,70,80,90,112,130,156,199,223,234,305,334,422,477,628,745,802,880,948,1004,1092,1218,1319,1411,1505,1605,1719,1776,1852,1912,1977,2008,2042,2068,2086,2125,2163,2189,2197,2214,2233,2278,2306,2344,2351,2357,2357,2397,2415,2425,2438,2441,2443,2460,2479,2492,2500,2510,2514,2515,2541,2547,2565,2587,2604,2617,2619,2644,2659,2676,2696,2733,2742,2748,2789,2831,2875,2921,2965,3018,3018,3073,3121,3143,3179,3212,3239,3273,3298,3319,3363,3388,3453,3494,3498,3597,3649,3698,3718,3784,3838,3846,3938,3979,4031,4060,4115,4152,4160,4232,4272,4330,4357,4421,4478,4485,4549,4603,4673,4737,4819,4861,4873,4963,4971,5023,5065,5123,5167,5185,5185,5376,5409,5489,5672,5732,5759,5872,5955,6035,6125,6197,6262,6286,6395,6451,6503,6682,6800,6878,6938,6973,7182,7320,7410,7565,7726,7748,7950,7912,8419,8668,8967,9148,9268,9481,9890,10192,10574,11006,11246,11402,11773,12206,12627,12998,13540,13719,13822,14063,14362,14862,15222,15635,15879,15959,16290,16571,16971,17462,17462,17462,18437,18781,19224,19680,20146,20454,20727,20777,21427,21780,22307,22699,23010,23216,23442,23758,24307,24722,25098,25608,25789,25881,26300,27019,27491,27952,28400,28647,28714,29046,29396,29789,30210,30523,30671,30825,31460,31856,32192,32224,32472,32674,32712,33088,33359,33709,34014,34314
268,Greensboro--Winston-Salem--High Point, NC,-79.98232,36.06384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,15,18,29,31,35,45,51,65,93,113,122,144,164,214,246,305,328,361,404,426,446,465,480,493,503,518,532,554,566,581,600,614,638,695,737,797,864,914,979,1051,1115,1184,1269,1347,1397,1427,1471,1560,1654,1739,1800,1904,1961,2035,2153,2333,2520,2682,2822,2880,2970,3079,3235,3382,3578,3685,3778,3901,4009,4150,4370,4564,4769,4903,5009,5192,5453,5712,5891,6051,6236,6421,6576,6764,7029,7309,7528,7687,7829,7997,8198,8488,8643,8775,8941,9092,9277,9463,9726,9982,10179,10345,10473,10763,10938,11171,11379,11577,11797,11971,12184,12470,12701,12924,13167,13392,13637,13951,14204,14450,14862,15093,15323,15581,15817,16133,16461,16657,16849,17076,17341,17543,17909,18153,18413,18561,18776,18954,19095,19403,19702,19983,20167,20302,20444,20639,20879,21068,21248,21430,21567,21755,21918,22206,22448,22648,22834,23033,23192,23374,23628,23880,24048,24372,24535,24682,24851,25108,25351,25599,25738,25884,26007,26156,26289,26569,26778,26957,27053,27239,27429,27586,27858,28061,28245,28368,28530,28652,28895,29108,29356,29536,29673,29850,29930,29933,30343,30659,31023,31082,31401,31584,31817,32239,32569,33021,33360,33582,33881,34283,34656,35132,35504,35849,36066,36263,36510,36842,37182,37770,38139,38516,38783,39169,39766,40325,40797,41184,41427,41812,42160,42754,43390,43900,44455,44770,45224,45814,46474,46782,47451,48110,48444,49095,49845,50512,51355,52004,52895,53336,54019,54876,54876,56471,56936,57667,58189,58670,59361,60209,61147,62196
272,Greenville-Kinston-Washington, NC,-77.34752,35.51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,9,12,16,20,21,24,31,33,39,43,49,51,53,66,74,81,85,86,88,89,93,94,106,110,117,124,126,136,142,151,156,169,172,176,192,199,208,214,226,233,244,254,256,272,287,294,310,316,324,332,344,364,377,386,396,407,419,434,452,466,475,485,492,495,501,521,536,548,557,562,575,587,615,667,680,705,720,732,750,779,802,820,840,855,863,889,916,940,957,970,995,1017,1041,1067,1094,1112,1139,1156,1182,1221,1259,1280,1297,1322,1353,1388,1413,1454,1486,1539,1552,1577,1638,1686,1742,1799,1855,1880,1923,1972,2055,2125,2203,2268,2317,2375,2459,2535,2590,2647,2665,2696,2734,2784,2826,2892,2982,3026,3053,3119,3155,3235,3302,3374,3442,3492,3525,3591,3704,3801,3933,4055,4147,4263,4428,4626,4792,4935,5067,5125,5197,5282,5434,5559,5678,5738,5765,5808,5869,5982,6089,6138,6168,6198,6249,6312,6386,6439,6504,6547,6584,6643,6683,6759,6827,6883,6908,6926,6964,6978,6978,7035,7072,7123,7160,7218,7274,7396,7488,7562,7665,7738,7772,7835,7913,8036,8128,8249,8363,8382,8429,8494,8572,8651,8766,8816,8869,8912,8963,9054,9156,9256,9311,9324,9378,9461,9541,9636,9753,9804,9831,9877,9949,10035,10120,10253,10326,10374,10428,10518,10689,10795,10862,11045,11103,11159,11277,11277,11568,11646,11760,11823,11893,12003,12296,12506,12633
273,Greenville-Spartanburg-Anderson, SC,-82.34163,34.79559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,5,6,10,20,33,35,54,64,89,89,101,121,147,175,212,253,299,340,375,385,425,476,476,571,652,698,722,733,785,817,889,915,973,986,1002,1001,1058,1095,1100,1113,1186,1250,1273,1310,1378,1402,1439,1458,1500,1518,1534,1589,1640,1697,1732,1752,1789,1817,1854,1910,1959,2015,2046,2087,2106,2152,2203,2253,2342,2365,2468,2521,2571,2701,2715,2968,3081,3173,3224,3280,3470,3550,3762,3922,4019,4201,4406,4660,4928,5179,5355,5498,5638,5897,6193,6445,6718,6961,7100,7513,7758,8109,8531,8878,9196,9529,9786,10312,10607,10932,11280,11614,11807,12240,12649,13122,13758,14207,14544,14999,15424,15902,16391,16809,17233,17627,18019,18348,18691,19131,19441,19668,19929,20257,20528,20891,21266,21666,21852,22111,22420,22609,22969,23267,23529,23728,23914,24159,24312,24566,24828,25014,25084,25167,25387,25567,25725,26071,26244,26398,26533,26990,27132,27212,27585,27847,28029,28180,28334,28574,28989,29499,29784,29980,30189,30242,30300,30324,31090,31427,31863,32052,32315,32576,32963,33223,33453,33564,33643,34014,34366,34674,35006,35594,35709,35852,36518,36593,36734,37083,37762,38087,38298,38539,38686,39095,39462,39773,40099,40305,40552,40808,41280,41746,42063,42345,42600,42832,43112,43587,44008,44292,44885,45279,45625,45995,46465,46896,47288,47820,48158,48449,48772,48970,49522,50258,50575,50852,51351,51763,52418,53071,53813,54438,54904,55323,55801,56558,57454,58215,58784,59241,59916,60436,60436,61288,62222,62688,63197,63823,64547,65261,66568,67752
276,Harrisburg-York-Lebanon, PA,-76.82782,40.15402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,10,12,14,22,27,30,32,44,52,60,84,106,128,150,185,225,276,322,410,480,543,632,700,758,855,903,980,1050,1152,1213,1281,1420,1534,1615,1672,1747,1810,1882,1981,2051,2134,2186,2249,2314,2411,2467,2530,2600,2667,2741,2775,2848,2916,2984,3035,3082,3132,3190,3255,3314,3386,3439,3472,3510,3553,3616,3665,3716,3797,3837,3885,3966,4038,4090,4144,4192,4234,4328,4392,4423,4464,4522,4635,4672,4731,4768,4824,4931,5010,5068,5120,5167,5215,5266,5336,5407,5492,5614,5712,5757,5835,5885,5930,5976,6044,6179,6223,6330,6414,6465,6514,6526,6611,6689,6742,6875,6949,7016,7045,7110,7186,7255,7314,7380,7412,7460,7571,7631,7711,7787,7873,7909,7981,8058,8131,8194,8250,8306,8372,8439,8488,8569,8656,8730,8773,8911,8985,9074,9166,9303,9410,9505,9573,9619,9674,9752,9858,9914,10016,10086,10145,10223,10288,10384,10489,10614,10686,10776,10903,11012,11180,11278,11411,11482,11549,11611,11710,11774,11901,12078,12156,12249,12347,12497,12584,12668,12806,12873,12936,13008,13117,13217,13373,13467,13567,13641,13733,13872,13950,14065,14065,14295,14364,14468,14619,14781,14916,15149,15261,15376,15530,15703,15832,16009,16209,16365,16515,16772,16902,17080,17253,17395,17554,17751,18029,18300,18461,18714,18981,19087,19258,19556,19830,20089,20383,20739,21016,21306,21648,22071,22502,22990,23307,23643,24012,24596,25203,25774,26262,26743,27974,28271,28843,29307,30030,30578,31237,31783,32249,32586,33608,35311,36329,37963
277,Harrisonburg-Staunton, VA,-78.93599,38.35347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,4,5,6,9,9,9,11,13,22,31,40,47,52,55,57,72,77,109,146,147,161,176,194,216,327,367,370,398,432,511,561,585,610,611,633,683,695,732,774,801,816,840,883,934,951,984,1017,1023,1046,1051,1088,1110,1138,1155,1161,1172,1195,1239,1281,1304,1323,1332,1361,1397,1408,1429,1452,1476,1497,1544,1555,1569,1590,1603,1621,1646,1665,1678,1692,1699,1715,1724,1741,1745,1757,1776,1798,1809,1828,1840,1851,1861,1873,1897,1918,1947,1968,1985,1999,1999,2020,2049,2066,2076,2078,2101,2128,2137,2158,2177,2187,2219,2229,2252,2267,2285,2305,2307,2326,2337,2351,2364,2383,2403,2411,2430,2450,2464,2471,2484,2501,2509,2526,2554,2562,2566,2587,2613,2615,2631,2645,2658,2680,2693,2712,2730,2752,2760,2777,2788,2804,2832,2845,2862,2888,2898,2937,2972,3029,3083,3153,3250,3339,3408,3470,3567,3657,3728,3904,3987,4071,4151,4261,4279,4344,4466,4517,4594,4685,4719,4780,4835,4876,4904,4948,4980,5046,5075,5104,5136,5183,5201,5233,5290,5315,5372,5418,5457,5520,5603,5633,5676,5709,5741,5788,5821,5882,5911,5940,5968,5982,6014,6046,6086,6135,6146,6171,6227,6275,6307,6395,6436,6506,6510,6544,6578,6609,6663,6750,6752,6807,6837,6905,6916,6970,7015,7017,7066,7202,7263,7310,7417,7564,7634,7728,7822,7870,8036,8065,8187,8229,8457,8614,8738,8827,8987,9217
278,Hartford-East Hartford, CT,-72.59176,41.72949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,12,25,39,39,77,89,121,167,202,262,312,374,454,532,625,709,889,974,1012,1185,1391,1391,1960,2163,2478,2585,2999,3153,3401,3749,3987,4229,4428,4962,5137,5381,5626,5954,6194,6482,6701,6794,6986,7259,7667,7903,7903,7991,8268,8489,8778,8964,9209,9386,9488,9700,9933,10187,10438,10693,11220,11504,11647,11881,11961,12161,12313,12549,12708,12839,12891,13049,13131,13220,13314,13527,13632,13710,13770,13814,13897,13977,14014,14048,14131,14207,14355,14495,14571,14592,14660,14699,14748,14708,14754,14776,14782,14834,14842,14878,14920,14992,15033,15082,15148,15176,15215,15228,15228,15228,15336,15361,15400,15447,15477,15477,15477,15552,15560,15602,15649,15689,15689,15689,15745,15765,15819,15794,16031,16031,16031,16105,16129,16305,16345,16443,16443,16443,16553,16576,16613,16626,16646,16646,16646,16718,16757,16763,16797,16818,16818,16818,16939,16945,16961,16988,17016,17016,17016,17216,17230,17329,17383,17518,17518,17518,17681,17729,17773,17823,17900,17900,17900,17900,18101,18144,18222,18281,18281,18281,18531,18589,18633,18736,18805,18805,18805,19008,19075,19147,19234,19285,19285,19285,19568,19678,19816,19935,20258,20258,20258,20684,20793,20886,21095,21259,21259,21259,21902,22102,22183,22254,22675,22675,22675,23211,23445,23600,23805,24080,24080,24080,24837,25062,25213,25516,25785,25785,25785,26611,27062,27208,27756,28160,28160,28160,29061,29592,30218,30653,31562,31562,31562,33365,33885,34696,35560,36344,36344,36344,38198,38428,39134,39134,40255,40255,40255,41717,42018,42750,44278,44759,44759
279,Hattiesburg-Laurel, MS,-89.29573,31.40902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,4,6,6,7,13,14,18,19,22,23,28,31,31,37,48,51,65,76,89,97,116,118,145,162,187,206,228,249,266,296,313,331,355,370,389,409,427,455,484,504,521,535,551,584,631,656,671,721,756,779,821,862,906,923,936,974,989,1048,1100,1159,1195,1217,1255,1287,1336,1395,1436,1478,1523,1566,1601,1665,1706,1758,1809,1860,1894,1920,1943,1963,1988,2016,2100,2140,2198,2198,2248,2268,2287,2307,2343,2378,2378,2378,2378,2378,2503,2559,2584,2652,2669,2720,2746,2779,2860,2915,2982,3050,3110,3135,3160,3261,3324,3376,3458,3529,3663,3681,3793,3869,3985,4071,4094,4139,4263,4393,4493,4583,4737,4834,4964,5051,5162,5247,5411,5501,5622,5685,5721,5815,5908,5955,6014,6096,6159,6214,6246,6339,6358,6436,6503,6545,6583,6615,6655,6716,6760,6848,6901,6935,6970,7044,7079,7130,7182,7208,7217,7246,7322,7428,7509,7541,7564,7583,7598,7624,7648,7736,7764,7777,7791,7829,7883,7955,7998,8163,8207,8230,8266,8323,8404,8469,8518,8550,8570,8621,8679,8773,8824,8946,8989,9019,9093,9178,9256,9328,9441,9484,9511,9566,9639,9759,9833,9906,9906,9993,10051,10126,10200,10276,10381,10381,10465,10535,10611,10681,10736,10804,10834,10870,10902,10971,11083,11151,11218,11257,11305,11356,11428,11506,11579,11681,11747,11797,11840,11935,12039,12169,12305,12367,12570,12590,12677,12821,12948,13054,13181,13333,13386,13584,13830,14020,14195
